course_id,title,platform,provider,level,duration,rating,skills,price
52,IBM Applied DevOps Engineering,Coursera,IBM,Intermediate,450.0,4.7,"['"" Cloud Infrastructure""', '"" Security Engineering""', '"" Continuous Delivery""', '"" Docker (Software)""', '"" Software Architecture""', '"" Software Engineering""', '"" IBM Cloud""', '"" Agile Software Development""', '"" Cloud Applications""', '"" Kubernetes""', '"" Continuous Integration""', '"" Leadership and Management""}', '"" Computer Programming""', '"" Cloud Computing""', '"" Software Testing""', '{"" DevOps""', '"" Scrum (Software Development)""', '"" Cloud-Based Integration""', '"" Software Security""', '"" Microarchitecture""', '"" Application Development""']",0.0
53,IBM AI Engineering,Coursera,IBM,Intermediate,450.0,4.6,"['"" Regression""', '"" Computer Vision""', '{"" Machine Learning""', '"" Customer Analysis""', '"" Data Science""}', '"" Data Visualization""', '"" Visualization (Computer Graphics)""', '"" Statistical Machine Learning""', '"" Machine Learning Software""', '"" Dimensionality Reduction""', '"" Big Data""', '"" Network Architecture""', '"" Load""', '"" Data Analysis""', '"" Algorithms""', '"" Network Model""', '"" Decision Making""', '"" Human Learning""', '"" Tensorflow""', '"" Deep Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""', '"" Extract""', '"" Mathematical Theory & Analysis""', '"" Applied Machine Learning""', '"" Python Programming""', '"" Plot (Graphics)""', '"" Apache""', '"" Artificial Neural Networks""', '"" Transform""']",0.0
54,IT Fundamentals for Cybersecurity,Coursera,IBM,Beginner,450.0,4.6,"['"" System Security""}', '"" System Software""', '"" Network Security""', '{"" Cryptography""', '"" Linux""', '"" Databases""', '"" Networking Hardware""', '"" Operating Systems""', '"" Cyberattacks""', '"" Security Software""', '"" Leadership and Management""', '"" SQL""', '"" Cloud Computing""']",0.0
55,Mathematics for Machine Learning and Data Science,Coursera,DeepLearning.AI,Beginner,150.0,4.6,"['"" Linear Algebra""', '"" Machine Learning""', '"" Regression""', '"" Calculus""', '"" Python Programming""', '"" Statistical Analysis""}', '"" Algebra""', '"" Probability & Statistics""', '"" Critical Thinking""', '"" Artificial Neural Networks""', '"" General Statistics""', '"" Dimensionality Reduction""', '"" Differential Equations""', '"" Algorithms""', '"" Machine Learning Algorithms""', '{"" Mathematics""', '"" Mathematical Theory & Analysis""']",0.0
56,Python for Everybody,Coursera,University of Michigan,Beginner,450.0,4.8,"['"" Data Visualization""', '"" Critical Thinking""', '"" Web Development""', '"" Web Development Tools""', '"" Computational Logic""', '"" Database Theory""', '"" Load""', '"" Databases""', '"" Computer Programming Tools""', '"" Software Engineering""', '"" Algorithms""', '"" Data Model""', '"" Computer Networking""', '"" Database Application""', '"" Theoretical Computer Science""', '"" Problem Solving""', '"" Database Administration""', '"" Data Management""', '"" HTML and CSS""}', '"" SQL""', '"" Extract""', '"" Python Programming""', '"" Data Structures""', '"" Computational Thinking""', '"" Database Design""', '"" Transform""', '{"" Computer Programming""', '"" Programming Principles""']",0.0
57,Meta React Native,Coursera,Meta,Beginner,450.0,4.7,"['"" Javascript""', '"" Web Design""', '"" Interactive Design""', '"" Linux""', '"" Web Development""', '"" Web Development Tools""', '"" Product Lifecycle""', '"" Collaboration""', '"" Software Engineering Tools""', '"" Software Engineering""', '"" Mobile Development Tools""', '"" Agile Software Development""', '"" Human Computer Interaction""', '"" Product Design""', '"" Data Management""', '"" Project Management""}', '{"" React (web framework)""', '"" User Experience""', '"" SQL""', '"" Computer Programming""', '"" HTML and CSS""', '"" Front-End Web Development""', '"" Application Development""', '"" Mobile Development""', '"" Programming Principles""']",0.0
58,Project Execution: Running the Project,Coursera,Google,Beginner,150.0,4.8,"['{"" Leadership and Management""', '"" Communication""', '"" Collaboration""', '"" Strategy and Operations""', '"" Business Communication""', '"" Risk Management""', '"" Project Management""', '"" Planning""}']",0.0
59,Tableau Public for Project Management and Beyond,Coursera,Coursera Project Network,All Levels,,,"['{""""}']",0.0
60,Meta Social Media Marketing,Coursera,Meta,Beginner,450.0,4.8,"['"" Sales""', '"" Customer Analysis""', '"" Communication""', '"" Market Analysis""', '"" Social Media""', '{"" Marketing""', '"" Planning""', '"" Research and Design""', '"" Leadership and Management""', '"" Media Strategy & Planning""', '"" Brand Management""', '"" Business Analysis""', '"" Marketing Design""', '"" Data Analysis""', '"" Marketing Management""', '"" Probability & Statistics""', '"" Entrepreneurship""}', '"" Digital Marketing""', '"" Creativity""', '"" Advertising""', '"" Strategy and Operations""', '"" General Statistics""']",0.0
61,Foundations of Digital Marketing and E-commerce,Coursera,Google,Beginner,35.0,4.8,"['"" Marketing""', '"" Strategy""', '"" Social Media""}', '"" Data Analysis""', '{"" Digital Marketing""', '"" E-Commerce""']",0.0
62,Prompt Engineering for ChatGPT,Coursera,Vanderbilt University,Beginner,150.0,4.8,"['"" Writing""}', '{"" Creativity""', '"" Problem Solving""']",0.0
63,Finance & Quantitative Modeling for Analysts,Coursera,University of Pennsylvania,Beginner,450.0,4.5,"['"" Regression""', '"" Generally Accepted Accounting Principles (GAAP)""', '"" Financial Analysis""', '"" Management Accounting""', '{"" Finance""', '"" Correlation And Dependence""', '"" Entrepreneurship""', '"" Budget Management""', '"" Financial Management""', '"" Linear Algebra""', '"" Spreadsheet Software""', '"" General Accounting""', '"" Business Analysis""', '"" Financial Accounting""', '"" Data Analysis""', '"" Data Model""', '"" Statistical Analysis""', '"" Decision Making""', '"" Probability & Statistics""', '"" Accounting""', '"" Computer Programming""}', '"" Forecasting""', '"" Mathematical Theory & Analysis""', '"" Accounts Payable and Receivable""', '"" Statistical Tests""', '"" Strategy and Operations""', '"" Microsoft Excel""', '"" General Statistics""', '"" Basic Descriptive Statistics""']",0.0
64,Introduction to Finance and Accounting,Coursera,University of Pennsylvania,Beginner,450.0,4.6,"['"" Generally Accepted Accounting Principles (GAAP)""', '"" Financial Analysis""', '"" Cash Management""', '"" Management Accounting""', '"" Entrepreneurship""', '"" Investment Management""', '{"" Accounting""', '"" Budget Management""', '"" General Accounting""', '"" Account Management""', '"" Business Analysis""', '"" Financial Accounting""', '"" Strategy and Operations""}', '"" Cost Accounting""', '"" Finance""', '"" Data Analysis""', '"" Decision Making""', '"" Problem Solving""', '"" Mathematical Theory & Analysis""', '"" Estimation""', '"" Accounts Payable and Receivable""', '"" Mathematics""', '"" Taxes""']",0.0
65,AI in Healthcare,Coursera,Stanford University,Beginner,450.0,4.7,"['"" Data Analysis""', '{"" Machine Learning""', '"" Data Mining""}', '"" Leadership and Management""']",0.0
66,Machine Learning Engineering for Production (MLOps),Coursera,DeepLearning.AI,Advanced,450.0,4.7,"['"" Applied Machine Learning""', '{"" Machine Learning""', '"" Python Programming""', '"" Performance Management""', '"" Devops Tools""', '"" Kubernetes""', '"" Probability & Statistics""', '"" Statistical Programming""', '"" Machine Learning Software""', '"" Google Cloud Platform""', '"" Leadership and Management""}', '"" Tensorflow""', '"" Feature Engineering""', '"" Cloud Computing""', '"" Deep Learning""', '"" Exploratory Data Analysis""', '"" DevOps""', '"" Other Cloud Platforms and Tools""']",0.0
67,Play It Safe: Manage Security Risks,Coursera,Google,Beginner,35.0,4.8,"['"" Risk Management""}', '{"" Audit""', '"" Leadership and Management""']",0.0
68,Python 3 Programming,Coursera,University of Michigan,Beginner,450.0,4.7,"['{"" Python Programming""', '"" Problem Solving""}', '"" Computer Programming""']",0.0
69,Natural Language Processing,Coursera,DeepLearning.AI,Intermediate,450.0,4.6,"['"" Machine Learning""', '"" Python Programming""', '"" Applied Machine Learning""', '"" Probability & Statistics""', '"" Statistical Programming""', '"" Artificial Neural Networks""', '"" Statistical Machine Learning""', '"" Human Learning""', '{"" Natural Language Processing""', '"" Mathematics""}', '"" Deep Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""']",0.0
70,DeepLearning.AI TensorFlow Developer,Coursera,DeepLearning.AI,Intermediate,450.0,4.7,"['"" Applied Machine Learning""', '{"" Machine Learning""', '"" Python Programming""', '"" Computer Vision""', '"" Statistical Analysis""}', '"" Network Model""', '"" Natural Language Processing""', '"" Data Visualization""', '"" Artificial Neural Networks""', '"" Machine Learning Software""', '"" Forecasting""', '"" Statistical Machine Learning""', '"" Human Learning""', '"" Tensorflow""', '"" Deep Learning""', '"" Computer Programming""', '"" Algorithms""', '"" Machine Learning Algorithms""']",0.0
71,Meta Back-End Developer,Coursera,Meta,Beginner,450.0,4.7,"['"" Javascript""', '"" Cloud Infrastructure""', '"" Web Design""', '"" Communication""', '"" Linux""', '"" Web Development""', '"" Big Data""', '"" Database Theory""', '"" Data Warehousing""', '"" Collaboration""', '"" Software Engineering Tools""', '"" Databases""', '"" Statistical Programming""', '"" Full-Stack Web Development""', '"" Web Development Tools""}', '"" Algorithms""', '"" Software Engineering""', '"" Data Model""', '"" Back-End Web Development""', '"" Database Application""', '"" Kubernetes""', '"" Cloud API""', '"" Problem Solving""', '"" React (web framework)""', '"" Computer Science""', '"" Database Administration""', '"" SQL""', '"" Tensorflow""', '"" Cloud Computing""', '{"" Python Programming""', '"" Computer Programming""', '"" DevOps""', '"" Software Testing""', '"" Data Structures""', '"" HTML and CSS""', '"" Semantic Web""', '"" Django (Web Framework)""', '"" Database Design""', '"" Application Development""', '"" Front-End Web Development""', '"" Programming Principles""']",0.0
72,Meta iOS Developer,Coursera,Meta,Beginner,450.0,4.7,"['"" Javascript""', '"" Interactive Design""', '"" Communication""', '"" iOS Development""', '"" Linux""', '"" Web Development""', '{"" Mobile Development""', '"" Software Engineering Tools""', '"" Collaboration""', '"" Software Architecture""', '"" Computer Programming Tools""', '"" Software Engineering""', '"" Algorithms""', '"" Mobile Development Tools""', '"" Human Computer Interaction""', '"" User Experience Design""', '"" Problem Solving""', '"" React (web framework)""', '"" Computer Science""', '"" Product Design""', '"" Data Management""', '"" User Experience""', '"" Computer Programming""', '"" Data Structures""', '"" Django (Web Framework)""', '"" Swift Programming""', '"" Front-End Web Development""', '"" Application Development""', '"" Web Design""}']",0.0
73,Foundations of User Experience (UX) Design,Coursera,Google,Beginner,35.0,4.8,"['"" User Experience Design""', '"" User Research""', '"" Product Development""}', '{"" User Experience""']",0.0
74,Meta Android Developer,Coursera,Meta,Beginner,450.0,4.6,"['"" Javascript""', '"" Communication""', '"" Interactive Design""', '"" Linux""', '"" Web Development""', '{"" Mobile Development""', '"" Collaboration""', '"" Software Engineering Tools""', '"" Software Architecture""', '"" Android Development""', '"" Other Programming Languages""', '"" Software Engineering""', '"" Algorithms""', '"" Mobile Development Tools""', '"" Human Computer Interaction""', '"" Cloud API""', '"" Problem Solving""', '"" React (web framework)""', '"" Computer Science""', '"" Product Design""', '"" Data Management""', '"" User Experience""', '"" SQL""', '"" Computer Programming""', '"" Data Structures""', '"" Swift Programming""', '"" Front-End Web Development""', '"" Application Development""', '"" Web Design""}', '"" Programming Principles""']",0.0
75,Business and Financial Modeling,Coursera,University of Pennsylvania,Beginner,450.0,4.5,"['"" Regression""', '"" Financial Analysis""', '"" Cash Management""', '{"" Business Analysis""', '"" Correlation And Dependence""', '"" Investment Management""', '"" Leadership and Management""', '"" Basic Descriptive Statistics""', '"" Linear Algebra""', '"" Spreadsheet Software""', '"" General Accounting""', '"" Financial Accounting""', '"" Data Analysis""', '"" Finance""', '"" Risk Management""', '"" Data Model""', '"" Statistical Analysis""', '"" Performance Management""', '"" Decision Making""', '"" Probability & Statistics""', '"" Accounting""', '"" Computer Programming""}', '"" Forecasting""', '"" Mathematical Theory & Analysis""', '"" Statistical Tests""', '"" Mathematics""', '"" Microsoft Excel""', '"" General Statistics""', '"" Probability Distribution""']",0.0
76,AI For Business,Coursera,University of Pennsylvania,Beginner,450.0,4.7,"['"" Customer Analysis""', '{"" Machine Learning""', '"" Statistical Machine Learning""', '"" Leadership and Management""', '"" Marketing""', '"" Business Analysis""', '"" Financial Accounting""', '"" Data Analysis""', '"" Finance""', '"" Algorithms""', '"" People Management""', '"" Decision Making""', '"" Business Transformation""', '"" Probability & Statistics""', '"" Strategy""', '"" Big Data""}', '"" Regulations and Compliance""', '"" User Experience""', '"" Human Learning""', '"" Deep Learning""', '"" Human Resources""', '"" Machine Learning Algorithms""', '"" Applied Machine Learning""', '"" Artificial Neural Networks""', '"" People Analysis""']",0.0
77,Become a CBRS Certified Professional Installer by Google,Coursera,Google - Spectrum Sharing,All Levels,150.0,4.6,"['"" Training""', '"" Network Architecture""', '"" SAS (Software)""', '{"" Communication""', '"" Process Analysis""', '"" Decision Making""', '"" System Security""', '"" Operating Systems""', '"" Systems Design""', '"" Regulations and Compliance""', '"" Leadership and Management""}']",0.0
78,Intuit Academy Bookkeeping,Coursera,Intuit,Beginner,450.0,4.6,"['"" Financial Management""', '"" Accounts Payable and Receivable""', '"" General Accounting""', '"" Financial Analysis""', '"" Business Analysis""', '"" Financial Accounting""', '"" Cash Management""', '"" Cost Accounting""', '"" Data Analysis""', '"" Finance""', '"" Inventory Management""', '"" Taxes""}', '{"" Accounting""', '"" Accounting Software""']",0.0
