Link,Institution,Name,Rating,Review,Duration,Spend time per week,Category,Type
https://www.futurelearn.com/courses/an-introduction-to-legal-innovation-technology,The University of Law,an introduction to legal innovation technology,4.7,(33 reviews),3 weeks,1 hr per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/intercultural-studies-crossing-borders,University of Leeds,intercultural studies crossing borders,4.5,(27 reviews),2 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/intercultural-studies-concept-culture,University of Leeds,intercultural studies concept culture,4.5,(48 reviews),2 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/intercultural-studies-contact,University of Leeds,intercultural studies contact,4.6,(18 reviews),2 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/intercultural-studies-language-culture,University of Leeds,intercultural studies language culture,4.6,(71 reviews),2 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/intercultural-studies-branding-culture,University of Leeds,intercultural studies branding culture,4.4,(14 reviews),2 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-javascript-1,Packt & FutureLearn,introduction to javascript 1,NA,NA,4 weeks,3 hrs per week,Premium course,courses
https://www.futurelearn.com/courses/exploring-journalism-and-reporting-sc,The University of Kent,exploring journalism and reporting sc,4.7,(7 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/exploring-journalism-and-reporting,The University of Kent,exploring journalism and reporting,3.2,(5 reviews),4 weeks,2 hrs per week,NA,courses
https://www.futurelearn.com/courses/introduction-to-korean,Hanyang University,introduction to korean,4.6,(89 reviews),6 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/what-is-korean-philosophy,Sungkyunkwan University (SKKU),what is korean philosophy,4.6,(67 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-korean-2,Hanyang University,introduction to korean 2,4.7,(33 reviews),6 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-lasers,Taipei Medical University,introduction to lasers,NA,NA,4 weeks,1 hr per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-leadership-for-personalised-care,Leadership for Personalised Care,introduction to leadership for personalised care,NA,NA,3 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-maintenance-engineering,Luleå University of Technology,introduction to maintenance engineering,4.5,(6 reviews),3 weeks,10 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/mathematical-methods-for-science-at-university,The University of Nottingham,mathematical methods for science at university,4.6,(14 reviews),2 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-medical-cannabis-seed-to-sale,The University of the West Indies,introduction to medical cannabis seed to sale,3.9,(12 reviews),2 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-menu-engineering,International Culinary Studio,introduction to menu engineering,NA,NA,2 weeks,3 hrs per week,Premium course,courses
https://www.futurelearn.com/courses/general-introduction-to-metal-additive-manufacturing,EIT RawMaterials & KU Leuven,general introduction to metal additive manufacturing,4.5,(24 reviews),3 weeks,1 hr per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/ms-azure-ai-fundamentals,FutureLearn,ms azure ai fundamentals,NA,NA,5 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/ms-azure-fundamentals,FutureLearn,ms azure fundamentals,NA,NA,5 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-microsoft-power-platform-for-business,FutureLearn,introduction to microsoft power platform for business,4.5,(6 reviews),4 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-modern-art,Taipei Medical University,introduction to modern art,2.5,(11 reviews),6 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/network-defence-management-overview-et,Coventry University,network defence management overview et,NA,NA,2 weeks,5 hrs per week,NA,courses
https://www.futurelearn.com/courses/introduction-to-networking-basics-with-ccna,Packt & FutureLearn,introduction to networking basics with ccna,NA,NA,3 weeks,3 hrs per week,Premium course,courses
https://www.futurelearn.com/courses/nursing-the-application-of-bioscience-psychology-and-sociology,University of York,nursing the application of bioscience psychology and sociology,4.8,(81 reviews),3 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/nursing,King's College London,nursing,4.9,(244 reviews),4 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/nutrition-food-safety,Taipei Medical University,nutrition food safety,4.4,(45 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-nutritional-psychiatry-nutri-psyche-,"Deakin University, Food & Mood Centre  & The Royal Australian and New Zealand College of Psychiatrists",introduction to nutritional psychiatry nutri psyche ,4.8,(5 reviews),3 weeks,7 hrs per week,Premium course,courses
https://www.futurelearn.com/courses/introduction-to-offshore-wind-energy,"University of Bergen, NORCE & HVL",introduction to offshore wind energy,4.8,(5 reviews),6 weeks,5 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/essential-elements-od,NHS Employers,essential elements od,4.7,(26 reviews),3 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-personal-financial-planning,Chartered Insurance Institute,introduction to personal financial planning,4.5,(15 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/putting-phenomenology-into-use-introduction-to-phenomenology-and-its-application-to-qualitative-research,The Open University & University of Southern Denmark,putting phenomenology into use introduction to phenomenology and its application to qualitative research,4.1,(15 reviews),4 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-photography-basics,British Academy of Photography,introduction to photography basics,4.4,(89 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/an-introduction-to-physical-computing,Lancaster University & Institute of Coding,an introduction to physical computing,4.7,(147 reviews),2 weeks,2 hrs per week,Free digital upgrade,courses
https://www.futurelearn.com/courses/plant-phenotyping-technologies,The University of Nottingham & University of Lincoln,plant phenotyping technologies,NA,NA,4 weeks,1 hr per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/basic-concepts-in-microbiology-and-clinical-pharmacology-of-antimicrobials,BSAC,basic concepts in microbiology and clinical pharmacology of antimicrobials,4.6,(50 reviews),4 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-predictive-modelling,Deakin University,introduction to predictive modelling,NA,NA,2 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/production-design,Australian Film Television and Radio School (AFTRS),production design,4.8,(189 reviews),3 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-programming-with-python-fourth-rev-,FutureLearn,introduction to programming with python fourth rev ,4.5,(22 reviews),4 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-quantum-computing,UCL (University College London),introduction to quantum computing,NA,NA,2 weeks,5 hrs per week,Premium course,courses
https://www.futurelearn.com/courses/randomised-controlled-trials,University of Birmingham,randomised controlled trials,4.8,(32 reviews),3 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/research-ethics-an-introduction,University of Leeds,research ethics an introduction,4.7,(119 reviews),2 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-shariah-governance,INCEIF,introduction to shariah governance,NA,NA,3 weeks,1 hr per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-sharks,Taipei Medical University,introduction to sharks,NA,NA,6 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-short-term-islamic-liquidity-management-instruments,INCEIF,introduction to short term islamic liquidity management instruments,NA,NA,5 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-social-care-understanding-informal-care,The Open University,introduction to social care understanding informal care,NA,NA,4 weeks,4 hrs per week,NA,courses
https://www.futurelearn.com/courses/introduction-to-social-care-what-is-social-care,The Open University,introduction to social care what is social care,NA,NA,4 weeks,4 hrs per week,NA,courses
https://www.futurelearn.com/courses/introduction-to-social-care-working-in-social-care,The Open University,introduction to social care working in social care,NA,NA,4 weeks,4 hrs per week,NA,courses
https://www.futurelearn.com/courses/introduction-to-sport-health-and-exercise-sciences-at-university,University of Hull,introduction to sport health and exercise sciences at university,4.4,(8 reviews),1 week,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-statistics-without-maths-basic-inferential-statistics,University of Lincoln,introduction to statistics without maths basic inferential statistics,NA,NA,2 weeks,4 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-to-statistics-without-maths,University of Lincoln,introduction to statistics without maths,NA,NA,2 weeks,3 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/international-foundation-programme-in-business-the-first-step-towards-your-future-successful-career,The University of Law,international foundation programme in business the first step towards your future successful career,NA,NA,3 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/international-foundation-programme-in-law-the-first-step-towards-your-future-successful-career,The University of Law,international foundation programme in law the first step towards your future successful career,4.2,(37 reviews),3 weeks,2 hrs per week,Included in Unlimited,courses
https://www.futurelearn.com/courses/introduction-sustainability-development,Deakin University,introduction sustainability development,4.7,(291 reviews),2 weeks,3 hrs per week,Included in Unlimited,courses
