Course link,Course Code,Category,Sub Category,Name ,Instructure,Topic,Resource Type
https://ocw.mit.edu/courses/21w-735-writing-and-reading-the-essay-fall-2005/,21W.735 , Undergraduate,courses,Writing and Reading the Essay,"Dr. Rebecca Blevins Faery, ","Humanities, Literature, Nonfiction Prose","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-251-congress-and-the-american-political-system-i-fall-2016/,17.251," Undergraduate, Graduate",courses,Congress and the American Political System I,"Prof. Charles Stewart, ","Social Science, Political Science, American Politics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015/,21A.445J , Undergraduate,courses,Slavery and Human Trafficking in the 21st Century,"Mitali Thakor, ","Economics, Social Science, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-364-international-environmental-negotiation-fall-2010/,11.364, Graduate,courses,International Environmental Negotiation,"Prof. William Moomaw, Prof. Lawrence Susskind","Engineering, Science, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-920j-numerical-methods-for-partial-differential-equations-sma-5212-spring-2003/,16.920J , Graduate,courses,Numerical Methods for Partial Differential Equations (SMA 5212),"Prof. Boo Cheong Khoo, Prof. Anthony T. Patera","Mathematics, Applied Mathematics, Differential Equations","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-010-uncertainty-in-engineering-fall-2008/,1.01, Undergraduate,courses,Uncertainty in Engineering,"Prof. Daniele Veneziano, ","Engineering, Mathematics, Probability and Statistics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-34-numerical-methods-applied-to-chemical-engineering-fall-2015/,10.34, Graduate,courses,Numerical Methods Applied to Chemical Engineering,"Prof. William Green, Prof. James W. Swan","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-42-causes-and-prevention-of-war-spring-2018/,17.42, Undergraduate,courses,Causes and Prevention of War,"Prof. Stephen Van Evera, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-127j-computer-games-and-simulations-for-education-and-exploration-spring-2015/,11.127J , Graduate,courses,Computer Games and Simulations for Education and Exploration,"Prof. Eric Klopfer, ","Engineering, Computer Science, Teaching and Education","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-223-listening-speaking-and-pronunciation-fall-2004/,21G.223 ," Undergraduate, Graduate",courses,"Listening, Speaking, and Pronunciation","Isaiah WonHo Yoo, ","Humanities, Language, English as a Second Language","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-342-environmental-struggles-fall-2004/,21A.342 , Undergraduate,courses,Environmental Struggles,"Prof. Christine Walley, ","Humanities, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-707-reading-cookbooks-from-the-forme-of-cury-to-the-smitten-kitchen-spring-2017/,21L.707 , Undergraduate,courses,Reading Cookbooks: from The Forme of Cury to The Smitten Kitchen,"Ina Lipkowitz, ","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-03-good-food-ethics-and-politics-of-food-spring-2017/,24.03, Undergraduate,courses,Good Food: Ethics and Politics of Food,"Prof. Sally Haslanger, ","Humanities, Ethics, The Developing World","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-00-introduction-to-computer-science-and-programming-fall-2008/,6, Undergraduate,courses,Introduction to Computer Science and Programming,"Prof. Eric Grimson, Prof. John Guttag","Engineering, Computer Science, Programming Languages","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-830-database-systems-fall-2010/,6.83," Graduate, Undergraduate",courses,Database Systems,"Dr. Carlo Curino, Prof. Samuel Madden","Engineering, Computer Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/8-325-relativistic-quantum-field-theory-iii-spring-2007/,8.325, Graduate,courses,Relativistic Quantum Field Theory III,"Prof. Iain Stewart, ","Science, Physics, Theoretical Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/9-036-the-visual-system-spring-2005/,9.036, Graduate,courses,The Visual System,"Prof. Peter H. Schiller, ","Science, Health and Medicine, Anatomy and Physiology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-583-functional-magnetic-resonance-imaging-data-acquisition-and-analysis-fall-2008/,HST.583 , Graduate,courses,Functional Magnetic Resonance Imaging: Data Acquisition and Analysis,"Dr. Randy Gollub, ","Engineering, Electrical Engineering, Health and Medicine","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-524-mechanical-properties-of-rocks-fall-2005/,12.524, Graduate,courses,Mechanical Properties of Rocks,"Prof. J. Evans, ","Science, Earth Science, Geophysics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-802-modern-latin-america-1808-present-revolution-dictatorship-democracy-spring-2005/,21H.802 , Undergraduate,courses,"Modern Latin America, 1808-Present: Revolution, Dictatorship, Democracy","Prof. Jeffrey S. Ravel, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/wgs-615-feminist-inquiry-strategies-for-effective-scholarship-fall-2012/,WGS.615 , Graduate,courses,Feminist Inquiry: Strategies for Effective Scholarship,"Prof. Renee Bergland, Prof. Frinde Maher","Society, Gender Studies, ","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-617-the-law-of-corporate-finance-and-financial-markets-spring-2004/,15.617, Graduate,courses,The Law of Corporate Finance and Financial Markets,"Dr. John Akula, ","Economics, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/,6.003, Undergraduate,courses,Signals and Systems,"Prof. Dennis Freeman, ","Engineering, Electrical Engineering, Signal Processing","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-75j-airline-management-spring-2006/,16.75J , Graduate,courses,Airline Management,"Dr. Peter Belobaba, ","Management, Economics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-410-principles-of-autonomy-and-decision-making-fall-2010/,16.41, Undergraduate,courses,Principles of Autonomy and Decision Making,"Prof. Emilio Frazzoli, Prof. Brian Charles Williams","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-993-special-topics-in-mechanical-engineering-the-art-and-science-of-boat-design-january-iap-2007/,2.993, Undergraduate,courses,Special Topics in Mechanical Engineering: The Art and Science of Boat Design,"Christopher Dewart, Antonio Dias","Engineering, Mechanical Engineering, Ocean Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-452-economic-growth-fall-2016/,14.452, Graduate,courses,Economic Growth,"Prof. Daron Acemoglu, ","Economics, Social Science, Developmental Economics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-109-petrology-fall-2005/,12.109, Undergraduate,courses,Petrology,"Prof. Timothy Grove, ","Science, Earth Science, Geochemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-423j-aerospace-biomedical-and-life-support-engineering-spring-2006/,16.423J , Graduate,courses,Aerospace Biomedical and Life Support Engineering,"Dava Newman, ","Engineering, Biological Engineering, Health and Medicine","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-041-probabilistic-systems-analysis-and-applied-probability-fall-2010/,6.041, Undergraduate,courses,Probabilistic Systems Analysis and Applied Probability,"Prof. John Tsitsiklis, ","Engineering, Mathematics, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-313-advanced-studio-on-the-production-of-space-fall-2016/,4.313," Undergraduate, Graduate",courses,Advanced Studio on the Production of Space,"Nikola Bojic, Prof. Gediminas Urbonas","Engineering, Architecture, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21w-735-writing-and-reading-the-essay-fall-2005/,21W.735 , Undergraduate,courses,Writing and Reading the Essay,"Dr. Rebecca Blevins Faery, ","Humanities, Literature, Nonfiction Prose","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-251-congress-and-the-american-political-system-i-fall-2016/,17.251," Undergraduate, Graduate",courses,Congress and the American Political System I,"Prof. Charles Stewart, ","Social Science, Political Science, American Politics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015/,21A.445J , Undergraduate,courses,Slavery and Human Trafficking in the 21st Century,"Mitali Thakor, ","Economics, Social Science, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-364-international-environmental-negotiation-fall-2010/,11.364, Graduate,courses,International Environmental Negotiation,"Prof. William Moomaw, Prof. Lawrence Susskind","Engineering, Science, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-920j-numerical-methods-for-partial-differential-equations-sma-5212-spring-2003/,16.920J , Graduate,courses,Numerical Methods for Partial Differential Equations (SMA 5212),"Prof. Boo Cheong Khoo, Prof. Anthony T. Patera","Mathematics, Applied Mathematics, Differential Equations","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-010-uncertainty-in-engineering-fall-2008/,1.01, Undergraduate,courses,Uncertainty in Engineering,"Prof. Daniele Veneziano, ","Engineering, Mathematics, Probability and Statistics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-34-numerical-methods-applied-to-chemical-engineering-fall-2015/,10.34, Graduate,courses,Numerical Methods Applied to Chemical Engineering,"Prof. William Green, Prof. James W. Swan","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-42-causes-and-prevention-of-war-spring-2018/,17.42, Undergraduate,courses,Causes and Prevention of War,"Prof. Stephen Van Evera, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-418-from-print-to-digital-technologies-of-the-word-1450-present-fall-2005/,21H.418 , Undergraduate,courses,"From Print to Digital: Technologies of the Word, 1450-Present","Prof. Jeffrey S. Ravel, ","Humanities, History, Media Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-675j-computational-quantum-mechanics-of-molecular-and-extended-systems-fall-2004/,10.675J , Graduate,courses,Computational Quantum Mechanics of Molecular and Extended Systems,"Prof. Bernhardt Trout, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-973-communication-system-design-spring-2006/,6.973, Graduate,courses,Communication System Design,"Prof. Vladimir Stojanovic, ","Engineering, Computer Science, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/15-821-listening-to-the-customer-fall-2002/,15.821, Graduate,courses,Listening to the Customer,"Prof. Drazen Prelec, ","Communication, Social Science, Business","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-242-logic-ii-spring-2004/,24.242, Undergraduate,courses,Logic II,"Prof. Vann McGee, ","Engineering, Computer Science, Humanities","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-259j-transit-management-fall-2006/,1.259J , Graduate,courses,Transit Management,"Prof. Nigel Wilson, ","Social Science, Business, Urban Studies","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-13-organic-chemistry-ii-fall-2006/,5.13, Undergraduate,courses,Organic Chemistry II,"Dr. Kimberly Berkowski, Prof. Timothy F. Jamison","Science, Chemistry, Organic Chemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-77-water-quality-control-spring-2006/,1.77, Graduate,courses,Water Quality Control,"Dr. Eric Adams, ","Engineering, Environmental Engineering, Hydrology and Water Resource Systems","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-731-water-resource-systems-fall-2006/,1.731, Graduate,courses,Water Resource Systems,"Prof. Dennis McLaughlin, ","Engineering, Environmental Engineering, Hydrology and Water Resource Systems","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
